3 476 72 1 3 19 615 32 5824 170 167 2 400 149 3 1830 54 0 98 2 445 507 0 230 7 89 1153 14 0 29 7 169 3 45 2 9865 63 7 2 1327 1465 1 1761 329 0 1403 7 254 862 8 7 4547 1 425 1 81 9786 2 179 157 320 3 19 921 32 73 324 0 29 31 80 172 17 1781 4 307 0 1085 331 65 83 0 546 636 488 488 774	5
3 72 7349 0 67 24 3 49 4 45 506 29 3 213 34 0 616 1136 101 60 17 23 859 54 1 23 81 1435 4 494	5
3 50 307 16 24 9 2 1346 177 17 50 101 123 4 85 2 33 135 1 36 4295 2 485 51 36 323 122 1379 5 216 119	4
23 15 220 4 45 2 2902 35 27 280 41 4767 12 473 1 3 9543 2 42 1 1845 23 81 364 3344 2453 857 220 9 2 25 205 55 1647 3344 2 125 236 237 1 55 32 7 58 9541 2202 14 0 3344 69 134 13 46 2597 1 23 68 390 16 207 4 45 186 2300 1 563 29 1 2120 18 1336 32 23 163 1871 1 2982 4 560 47 26 25 192 0 29 7 1180 26 4767 83 7349 766 0 905 7 18 56 233 4 45 2 4767 700 4 1165 2 125 207 7 81 240 1 112 40 113 1 466	4
3 50 4 34 16 24 65 79 8 501 55 5 0 88 4593 10 296 14 8 7 3057 4817 0 2376 7 75 833 0 981 268 7 21 33 1 17 85 21 503 1499 27 0 643 7 266 5 4463 1 3 69 426 121 79 31 3655 2447 17 45 55 5 0 88 4593 10 296 14 842 677 17 224 18 0 7748	3
281 7 21 39 2 184 36 58 47 0 118 382 520 4 0 988 362 5 0 3957 7 939 0 1005 5 0 1505 1 0 981 5 988 18 0 763 1820 58 1357 7399 4 8958 0 4727 356 16 34 71 78 281 8532 382 7 8076 0 274 34 1222 1 0 498 3918 1 4341 12 473 1 3 354 2 8965 1524 47 16 24 15 56 111 146 8 35 15 103 101 8 6 32 36 34 2 74 1853 11 7 1749 4 45 3 61 128 7 11 8 7 704 159 0 88 281 10 191 2459 45 0 301 4744 538 45 0 539 44 96 8	5
9947 18 1076 0 1975 181 650 4 146 15 569 522 0 4854 4 0 295 963 395 31 4 30 686 0 1060 6 33 20 50 324 0 1 0 36 50 334 4 914 0 197 459 145 2993 1 0 1847 734 457 18 1201 1 1453 119 108 9 0 276 588 119 172 8 61 5357 4 1820 2 222 6 76 4 146 112 47 0 78 1040 522 0 1159 41 42 188 9341 1 203 11 45 2213 10 0 8165 5 1076 2 137 98 23 5815 4 1397 71 4609 172 890 62 197 167 10 0 105 311 556 2119 11 15 569 23 124 18 3249 220 813 4 306 4 101 0 112 1 3491 1967 2052	4
16 73 4 30 0 868 98 10 2262 5 129 5 12 223 22 29 6179 92 304 177 42 0 29 7 39 4538 13 892 5 820 5191 18 0 287 5 3430 1 3 106 21 148 35 136 2736 7 1933 42 0 57 7 1038 1 0 1798 18 36 1239 7 7640 0 499 356 21 2230 7254 92 945 44 311 86 172 8 889 11 0 98 7 315 2094 1635 43 119 3 480 0 499 1623 0 24 293 4418 1 93 6 76 218 4 171 87 2 2407 293 1623 156 704 33 1745 4 0 667 3 22 2 5285 312 0 460 51 0 401 6 1 8 153 375 19 62 2 180 5 4346 249 155 16 98 729 6721 3138 0 1085 24 1 623 14 2025 136 5 12 223 1890 3 19 4478 1362 9754 5 0 29 35 15 228 2 1025 3 3587 233 15 85 21 96 16 24 15 132 2 253 4 0 2145 0 40 176 157	1
22 4 49 4 7929 5005 9 158 1 147 20 28 32 302 4 412 1 45 158 4 151 648 26 16 98 1 28 650 20 115 20 97 0 279 254 3203 2792 1 534 4 898 0 130 1865 17 390 9 0 626 7 40 25 76 273 2688 9890 1 21 4335 77 40 1096 54 12 534 1 51 3 11 17 301 46 534 20 97 55 1 20 28 1104 13 84 31 80 17 131 84 31 20 2462 840 674 79 454 260 1221 83 2 1265 2740 208 34 6556 18 2 825 5 4695 52 269 150 2294 156 409 6 40 113 1 81 1143 64 13 87 4 146 35 20 479 263 32 6 2 465 5 1705 2 333 5 370 294 11 97 130 11 375 229 193 174 97 2370 13 254 142 1 60 3 102 6 2 40 279 220 211 13 225 63 17 22 0 267 709 31 87 898 4 850 0 852 5 2370 13 254 142 6 2 76 510 852 31 80 193 2776 97 444 63 3467 4 0 269 6 2 586 8 375 50 25 75 35 15 23 165 121 1915 44 960 7929 5005 9 136 484 3 56 975 11 15 412 42	4
3 103 102 12 152 1413 32 6 31 179 31 1162 489 502 6 620 14 1121 1 6 25 1 3 22 2 119 0 67 182 3 256 69 975 122 0 1977 145 15 49 4 2984 11 2899 2 180 21 759 1805 3 619	4
7351 517 7 58 238 24 63 3 19 22 0 776 4 253 314 44 525 167 16 7 54 31 8042 31 15 61 45 10 2 98 36 34 345 26 2391 284 35 672 1934 4 30 22 2 125 5 0 715 6976 3619 316 7994 2047 7979 1 38 28 133 379 0 815 23 68 33 1 15 271 45 314 1061 5515 7 903 21 31 25 31 60 1166 45 10 14 36 882 0 88 82 22 10 523 0 419 11 17 86 19 6893 16 24 2 125 19 68 22 0 1851 4 96 46 444 1467 0 7351 6050 16 1140 5 367 6604 282 5514 936 1 1728 2 125 78 203 7 0 697 5 182 63 15 635 41 8091 4 67 151 323 10 0 105 570 14 3484 154 59 275 69 7268 8314 10 58 750 285 1 2 2894 5 0 5 8 424 43 3868 428 16 24 833 4414 9 0 222 3390 53 18 2 95 1359 3 39 19 4 308 278 56 558 49 4 2 98 1 107 2 95 1359 61 15 1289 60 56 1397 35 15 3896 175 2 7842 1 107 2 95 1359 59 666 56 30 122 145 15 104 43 7937	5
3693 230 240 3003 23 25 200 3123 3636 1 312 279 3342 234 3728 76 570 1367 186 290 1 312 1056 5446 7394 1644 1396 28 664 2933 5 0 3 66 101 3356 709 16 6 14 3 6 2 74 7479 26 0 457 638 3 638 80 51 3762 14 3 34 7659 18 12 374 2262 1072 1084 26 0 423 10 6 5341 980 1348 109 10 9 4531 6551 980 1348 1224 0 1224 5096 6 2329 1 6 573 4 60 3 243 156 4 2892 18 3 101 0 53 4801 6 21 156 1917 14 980 2021 9 2 1224 26 244 192 131 37 213 50 3513 122 3 22 2 1231 4 0 1513 695 14 86 11 103 108 37 213 116 54 0 695 3 66 101 120 2777 2 980 1348 1224 7 134 18 58 453 311 2021 477 2541 10 38 3 56 128 1734 8 36 664 1 9 397 443 15 61 45 2 1804 1348 44 2404 1348 1 213 33 79 15 103 110 448	2
16 24 73 2 33 181 1735 294 10 237 296 176 4 0 939 599 5 270 276 24 4 143 58 41 5 975 570 290 17 19 3137 5 346 1 8729 312 7 39 2 74 75 3057 9 37 545 23 235 21 2521 15 23 2764 306 59 6997 217 18 1196 108 148 4 134 550 16 24 501 575 41 414 2 33 6926 24 1 25 24 4 45 4939 5 59 2729 485 183 2 6302 656 6068 2641 1945	4
52 5117 4768 5811 13 5102 9 87 4 418 52 319 1484 26 11 1124 3 6 747 79 5102 4 30 2 20 2040 48 38 747 32 28 2241 1978 4024 9 52 971 834 8040 297 51 20 2076 0 513 20 28 5101 4 0 114 1783 304 62 4 0 98 145 3 5371 41 4 280 0 363 234 3 6 917 1018 64 26 0 1783 1 291 0 363 234 6 1668 0 114 73 283 197 370 1 32 28 971 834 8040 100 120 19 39 3711 2 1978 1484 132 4 151 202 1 30 572 21 779 197 1230 10 2 114 421 1 117 779 155 2265 46 212 20 28 21 86 148 1596 30 456 4 107 29 20 310 343 917 1 109 583 0 433 4 8458 124 92 1596 97 20 480 193 465 5 1722 4 21 34 5102 103 101 20 28 392 35 15 101 834 100 23 392 4 59 1290 66 15 102 1166 1835 4 1182 84 1 3235 84 4 702 2181	2
699 60 2 1571 3 127 42 187 445 1 6 5220 183 2117 1 1613 4 0 5740 31 58 2351 3 101 123 2117 29 219 232 34 1 16 6 58 4534 149 16 24 6 140 116 83 0 78 2117 24 698 7820 20 302 4 96 8 141 60 2 795 1115 0 29 6 40 210 27 3 1688 278 0 138 241 19 2 2117 670 463 5 2 2450 2117 670 63 17 22 9 236 68 0 112 6 40 113 1 573 1 192 28 33 0 67 484 3 428 247 463 5 624 215 7 2258 17 115 21 472 2 517 531 329 44 135 1 39 303 603 1258 329 63 6 261 297 18 2 200 759 647 3 56 19 2339 2 517 60 58 3881 20 69 30 64	4
3 6 220 9 1334 7139 1 16 24 356 2 33 508 5 522 84 39 0 118 3 34 8 687 1 21 563 68 22 0 350 1 422 63 3 115 21 102 28 263 257 1 15 19 4 107 84 1646 162 358 249 185 8 7 686 26 0 53 17 503 0 212 3355 6 8909 3 102 3 69 49 64 9 0 1334 7139 1 666 159 0 433 4 2586 9 0 3355 2506 7 12 194	3
16 299 69 30 620 1 209 3 6 456 4 19 242 42 13 0 569 31 52 611 6 392 4 58 418 1 8 6 89 1559 25 3 97 0 1095 13 3415 633 1 453 674 455 809 9059 97 0 7991 2824 1678 13 867 1 3 2667 0 7 0 478 53 16 611 91 22 7991 2824 158 0 105 6 7991 2824 642 110 26 9390 3719 3 146 2 2034 1466 97 633 1 95 689 1 368 37 39 128 3 19 111 601 0 941 689 981 31 9177 31 8 115 13 244 129 155 86 52 269 6 70 0 53 20 10 0 0 57 6 25 0 29 6 25 1 0 803 6 229 3 69 19 4 134 64 1 96 139 44 177 43 157 612	4
12 473 1 3 514 42 187 119 1 28 9633 161 20 415 13 212 26 0 114 63 415 0 119 41 117 20 22 58 63 6 2 3958 5 126 2 8733 5 539 126 34 0 334 539 126 18 0 815 5 2 539 126 201 3 22 0 381 17 319 30 188 14 17 28 575 70 232 12 473 22 0 382 5 0 157 1 11 157 8 6 3537 12 473 173 8 6 0 88 382 93 165 22 0 57 6 33 414 2 33 24 4 151	5
16 24 4 37 7 39 34 7409 2112 10 1255 0 99 1107 89 94 0 267 481 31 7409 2112 1 7 68 54 0 267 239 12 2553 774 16 24 79 12 672 6 835 55 2269 470 1 2642 2642 587 0 313 2642 2642 7 714 10 2 2337 5 378 29 249 102 554 29 2309 804 2 609 724 60 15 150 1509 60 4 151 1 23 10 0 178 4824 71 595 12 672 1 3 807 0 470 861 342 3 198 75 937 54 0 95 0 288 6 89 794 1 210 3 6 2 74 434 4 146 11 0 861 342 67 1107 43 970 5 0 620 1476 63 12 672 305 12 1436 324 206 1548 5 0 470 288 14 91 305 0 2130 2130 1240 342 91 22 18 52 478 253 4 2642 2642 792 3 173 478 253 478 253 10 247 556 36 89 94 18 52 249 0 176 53 20 23 191	4
2302 3029 15 61 3052 0 351 598 1 21 213 179 54 2614 24 7 3209 34 2 284 1 0 105 53 15 49 8 7 9 148 2652 85 3 407 159 44 49 4 0 589 44 114 44 60 36 266 5 2 275 9 38 3 19 62 2 125 167 1 140 213 2 74 2653 51 3 451 10 0 200 367 7 33 1 0 603 201 210 0 760 1 126 9 647 7 68 50 25 0 57 7 261 14 21 1394 466 44 24 7 4353 13 351 75 286 9 676 1 2799 27 2 33 313 4 587 48 35 15 23 10 627 1885	4
614 24 11 15 477 412 26 766 15 28 774 592 16 349 0 547 5 24 15 436 70 1 128 347 842 412 32 941 5 821 7 60 77 3139 6135 16 28 774 4 253 16 24 70 0 9 0 647 2 1866 7253 349 59 726 6120 98 10 419 15 319 19 4 159 0 1357 7 4 635 2 801 6110 177 1244 35 15 19 2 199 530 55 5 15 319 30 570 18 0 1987 32 23 579 5 2115 6 25 35 15 34 1866 2245 1 0 337 6 730 52 530 5 247 1628 9 0 265 2142 4 496 1 0 861 4 1250 34 16 547 5 29 2966 277 5 1636 21 59 726 1122 12 473 103 3478 154 8 33 14 514 55 1 103 1462 3 102 0 3836 6 0 88 35 15 49 13 2 465 0 861 6 2 33 118 4 96 2 74 5 168 1 6 579 5 29 9 52 530 5 247	3
25 161 189 7 2 33 459 14 36 81 575 0 315 230 7 229 10 0 14 454 21 94 515 27 526 1259 418 48 317 454 111 218 1 36 2 3015 317 180 192 36 664 35 3 132 4 407 290 13 223 1 307 2 734 5 216 1 6525 18 55 1087 1879 3 391 31 80 85 8 26 12 284 9 2196 5 0 239 117 3 61 202 31 94 31 3 132 293 0 1	2
238 57 1033 36 5842 124 3373 170 1 621 238 3003 1 287 1447 2 74 6697 18 0 1419 426 0 519 114 315 528 12 1382 250 34 4 617 0 1227 635 13 2 1419 607 83 19 0 5944 2040 48 155 197	4
71 978 185 15 49 10 0 712 35 15 23 1551 58 10 1 41 2826 44 4012 55 199 394 271 41 10 1 41 653 3 72 11 24 3 102 11 889 8 38	5
82 62 42 105 53 6 3387 70 2 7867 11 17 131 46 374 2197 204 77 2 2345 9 758 2197 204 27 3 22 339 2724 11 16 24 56 1200 2 194 12 359 1 3 28 27 747 51 244 235 1044 5 6803 587 0 174 1 117 5 87 375 26 262 78 1 173 2504 868 6803 0 1789 6 10 16 202 11 131 8 232 34 1349 20 375 38 110 0 99 1 251 260 117 20 480 0 491 3874 18 2 188 174 36 131 13 21 849 14 3 19 4 128 11 16 7 0 2197 204 18 0 5790 35 77 121 4 962 417 4 2 199 467 5 758 2197 204 3 132 8 4 30 1 2502 339 639 1925 1 71 1895 6249 1 396 3 101 7 1916 14 120 1448 2 733 897 0 2197 204 8 103 45 116 0 29 6 6 21 27 33 32 28 4048 5 7 93 165 392 64 250 128 49 42 9 0 204 3462 2197 14 208 54 8 1120 1734 16 24 1 436 41 4 525 30 4177 38 155	2
27 9 65 83 2 445 3 1703 70 16 24 18 12 118 4 224 14 111 1214 8 41 3 198 148 60 4 108 5 2 24 13 2 1438 1370 187 119 3 1933 2 465 5 223 32 9 2 559 177 103 96 136 705 3 39 898 2 2196 646 257 362 1408 1 144 631 0 130 6 89 25 21 1544 14 153 2 333 3095 827 2 24 34 7168 3647 130 73 2 4427 268 26 167 330 2885 7 40 1137 51 8 429 4 725 26 309 18 16 43 3 106 58 1103 2417 14 537 22 362 1408 18 130 145 3 324 1408 10 164 625 14 35 15 102 1408 23 39 490 15 391 19 251 8 2 166 94 0 130 6 266 5 199 9 129 100 1 13 2754 8 6 54 2209 27 250 128 36 879 582 3 19 4 128 11 0 57 65 83 0 130 56 3045 37 64 667 120 102 5 0 74 203 145 15 86 308 23 94 1641 20 22 2 530 5 2956 1 52 462 6 265 1794 20 68 458 2 731 586 18 0 5467 63 17 2230 52 462 415 7316 38 52 703 1 3119 1 145 3 104 308 91 173 21 4 1987 3066 410 87 240 703 1 4623 9 0 586 91 68 480 389 13 2 3219 1 243 4 143 2 1785 91 39 428 122 2 2484 931 5 183 466 3 56 153 1198 8 35 10 0 972 9 158 801 14 21 378 29	4
3 6 48 9 2 566 5744 202 145 306 1563 12 1399 27 3 446 110 4 0 3092 176 4 16 24 0 394 26 16 24 375 4006 27 3 446 110 4 206 589 4 492 0 202 91 6 255 113 1 40 1676 4 762 37 9 0 202 63 6 255 2 166 1180 83 0 267 202 26 3092 91 68 173 3 104 398 390 0 1621 1169 44 0 968 450 91 22 129 1341 5 968 450 471 1 2 362 3841 3 221 2 74 166 5 0 362 3841 63 6 40 1337 1 373 89 25 3 117 109 110 4 0 1621 1169 4 45 11 0 916 18 0 1621 1169 1008 173 252 15 492 2 706 15 61 2042 8 141 1 141 0 267 157 5 1205 289 562 16 35 3 165 19 2 10 191 0 192 26 0 1141 10 16 893 56 6387 12 2741 378 35 3 22 4 30 10 0 893 9 136 577 5 53	3
3 72 16 24 9 139 44 2 801 161 189 51 3 106 10 296 0 350 23 169 17 23 21 59 726 966 350 164 2249 73 2 209 328 1 471 273 0 29 69 21 699 15 14 117 141 16 7 2 1407 64 7213 8297 13 25 1081 322 29 14 2 50 25 230	4
169 24 3 22 0 5152 13 642 1 144 772 133 33 57 411 0 280 6 2 74 559 0 462 18 0 1780 4 3799	5
33 609 24 9 1273 2408 939 1 205 437 43 5 246 33 3585 1 0 785 23 50 76 8 73 4864 1637 26 1638 192 33 230 1 113	5
34 163 145 37 3 106 416 4 30 148 4 299 67 0 1290 680 3 1045 9 60 8 2445 4 0 395 0 4032 66 19 2 235 5050 42 14 16 1042 2445 2 74 166 5 5914 4 0 563 523 824 17 1389 421 48 3861 11 19 158 9 2252 63 332 58 647 608 138 1 117 343 2086 4 3343 0 933 680 7 1647 1 356 21 19 58 11 558 120 73 2 4999 63 84 4542 4 5482 4191 393 492 1846 18 0 9896 1009 41 5 0 163 1475 3 19 2595 42 32 19 62 1223 1433 13 0 981 51 15 23 570 1868 83 197 4909 47 0 2376 297 183 11 16 7 0 67 2376 10 618 11 3080 199 3053 3 150 1462 75 94 1 69 1431 4 30 2 2776 42 220 813 4 0 710 5 16 1805	4
25 29 33 230 33 57 1 33 192 20 69 153 30 64 150 160 4 96 0 610 925	5
3 648 70 550 16 497 4 2954 12 1822 9 158 137 0 24 7 40 240 1 2 653 127 41 4 3046 37 1 6 641 4 503 91 1279 1512 164 905 3 6 3589 54 149 0 6706 28 10 2474 3 243 35 206 409 6 1 91 173 396 3 291 385 3 675 54 206 1340 18 489 117 91 173 11 91 1119 489 1 208 123 941 7 121 155 138 9 385 1 91 68 2719 4 154 371 18 78 249 91 6 40 113 1 22 449 5 4209 3 6 0 67 388 26 0 53 1 91 241 361 505 304 2 1185 1646 315 553 5088 13 623 3 553 48 1655 311 2786 1 8 695 60 2 33 68 1145 78 298 352 31 2200 1446 1 6758 3 7573 54 0 1446 2305 3 34 913 13 2 74 727 17 711 641 402 91 1158 37 0 758 1247 1 91 889 91 292 84 18 0 1446 91 173 17 66 272 199 14 91 2804 11 0 1446 23 838 13 330 1949 44 362 13 2 1126 924 1295 316 1 55 544 91 173 11 43 542 7 25 4 1249 48 2 486 6113 393 134 64 1 96 8 27 295 82 22 0 4754 1849 13 0 1295 1155 1 7372 7372 198 31 1019 83 77 292 4 3 343 264 8 56 19 62 116 122 4 21 19 8 14 36 2 76 881 273 51 15 151 8 38 751 607 83 39 878 0 7372 18 36 18 3 22 11 89 220 1849 63 7 1064 13 4245 1 13 38 0 1118 18 287 3 264 8 391 30 75 209 14 2315 8 6 39 491 13 0 1622 922 1752 37 31 3 4643 12 117 8 6 122 4 19 0 1630 7087 13 5497 1118 0 105 625 6 2801 0 478 625 1684 625 699 3 404 5989 0 355 11 22 65 1630 10 8 1 3 72 8 115 3 955 11 77 21 2 199 360 5 1630 16 1630 7 209 1 1019 36 39 27 25 2 153 393 19 9 176 54 31 94 12 3982 368 37 151 9 461 77 148 0 710 69 30 39 31 25 1 3 150 160 2094 2877 497 4 96 4 710 5 12 2654	4
3953 1457 910 631 660 329 7 238 17 7481 966 350 9 4436 110 2 770 5974 5 1023 282 7031 440 0 783 362 135 13 8698 866 7 68 2 1833 517 31 7 0 940 1359 1 2876 95 201 13 1492 1391 7166 248 1 1547 212 23 25 75 414 168 733 33 79 36 131 144 71 6059 298 5 1503 1 370 312 1 41 17 19 2 1206 74 635 48 13 60 520 4 30 1242 1065 11 9943 561 13 370 276 9 59 1539 5 517 0 710 5 0 363 178 520 34 8 73 6466 9 54 834 100 35 38 920 28 838 1212 2 0 7520 6466 7 3350 365 0 6091 8 56 2978 11 38 5 1115 7 9 2 201 44 257 47 6066 365 0 1529 23 222 1 15 61 906 54 306 64 4 224 10 605 58 189 35 15 2027 10 9803 53 29 3706 36 2086 0 67 53 57 73 62 378 7 365 242 82 62 32 9 2 242 8280 791 1 18 2 504 365 244 167 3 907 12 107 1961 1 22 74 2552 2 56 1570 1434 227 1979 13 210 9902 2609 1926 1053 2564 1352 1669 9 275 7 315 1 1227	5
16 24 7 33 9 2 199 465 5 100 20 2131 264 20 28 121 4 19 561 100 20 553 48 304 1635 70 0 53 320 1158 48 0 112 6 65 83 161 4 2880 87 0 95 7 40 25 0 239 1374 7 4371 38 10 38 2 353 24	5
1728 0 4051 207 3 19 165 62 4 3 619 36 7789 531 2 797 554 1 2 1525 2290 180	2
72 12 699 17 19 2 1353 1 8 7 265 378 10 0 436 3228 1 17 23 81 265 113 17 81 45 0 107 124	5
82 62 4 0 270 181 1 4 16 43 2 125 167 14 3 468 3 111 2561 16 43 2077 43 5 12 8094 223 1703 10 47 1302 3242 1 7891 13 206 7926 152 6 3207 4 49 4 2476 1617 20 131 8 41 5 0 3303 724 10 218 53 4 45 139 42 145 17 812 9 0 157 20 28 567 572 1 921 366 5 52 29 127 41 567 1 20 8002 10 8 6 1298 31 1066 1 12 258 173 11 2476 1654 11 8961 11 173 35 15 132 55 25 301 95 1 1164 666 42	4
1480 3 496 7390 2940 183 2 904 34 12 956 7 3 562 0 1005 1 232 5 11 3525 1712 3759 26 4185 1 0 200 3501 2694 9 444 3494 39 150 914 8 0 1167 23 237 75 21 39 1030 1 2050 0 88	5
1677 907 16 2637 7 101 20 19 62 6192 2 984 5 1402 63 20 61 2516 18 0 2560 137 336 1076 42 10 0 395 162 1259 9 94 397 695 83 87 1069 249 20 231 4 224 13 52 14 91 56 21 18 52 2753 20 39 104 21 2362 0 16 923 1 28 2002 20 56 2183 168 10 52 24 4 2 63 6 4 87 39 259 4 128 5911 4 38 5 52 3603 574 20 50 324 304 15 134 10 1967 1 1911 48 13 59 3136 31 80 31 15 1911 48 13 3327 20 69 256 30 1175 0 618 178 1 1749 110 144 1382 4477 4419 1	4
72 328 358 29 80 117 16 7 0 24 9 15 17 19 33 29 33 57 1 33 632 4 560 47 12 327 1 3 49 42 430	4
82 67 62 4 2913 581 186 167 9 242 1 186 167 3 97 0 267 182 585 745 77 21 2 199 585 745 266 5 394 14 3 476 305 84 186 167 1 3 272 813 4 0 176 925 1851 32 391 132 4 45 42 550 172 20 521 26 3657 18 2 610 1 32 28 67 2 333 5 370 140 315 70 8742 32 6 2 4312 421	5
40 40 593 241 434 10 0 13 0 89 1342 1 2254 4750 3561 56 256 108 37 102 54 121 64 1 416 158 226	3
3 19 62 4 2 909 34 16 145 14 3 69 111 49 4 16 1096 43 141 0 29 38 375 144 31 20 109 325 0 29 421 6071 52 1100 1 52 529 4 0 1802 20 3085 52 927 1 1018 8 110 4 0 763 0 993 8016 52 331 13 340 567 438 0 555 1 1257 84 10 2 137 529 32 7 2 245 5 674 4337 2564 274 1 1839 9 15 4 548 4 59 3662 26 71 695 3 3085 71 274 31 17 28 38 237 1 1778 4 0 2524 3 1093 0 200 1 1023 329 79 8 7 7856 194 1 2182 18 2340 464 159 4 151 6 21 516 3 104 21 9255 4 96 2 478 2330 5 0 329 31 8 6 476 1695 0 529 5 555 28 38 744 903 47 0 5 340 26 1 3 106 343 1422 0 1465 22 696 179 0 9095 5 254 11 12 359 22 3085 373 7988 31 80 20 1203 115 21 45 4 295 175 52 184 145 1175 22 20 21 637 942 32 56 19 62 364 1501 47 37 1 1702 10 1312 20 104 19 921 0 310 6056 205 14 1628 4 564 84 463 9003 4 128 3 85 21 233	1
50 31 179 31 8 2195 337 1 337 24 740 4 398 19 2 1156 7027 44 8 740 4 344 3 56 607 49 159 0 433 1 151 26 5256 1 3 19 111 62 4 58 5256 75 163 78 708 138 10 0 634 9 16 24 4 49 18 10 36 2616 3141 117 141 32 391 30 218 100 155 244 2333 13 50 179 232 4 426 0 24 121	1
77 21 148 35 1929 7 2 2578 182 842 39 128 82 111 511 43 5 244 6077 10 4453 14 36 153 479 10 191 1 56 436 155 0 873 220 26 38 0 797 3722 1 2270 2313 1388 1 1472 185 0 1033 85 100 49 1015 609 1 147 2695 1284 7 33 250 30 4 85 38 5 12 609 757 1382 9 1929 124 411 1929 7 1136 2 74 65 664 83 78 1015 802 15 61 89 94 45 263 15 228 32 16 1096 181 6 27 240 8 6 44 6 11 39 22 168 1166 493 47 2 2 839 5875 1598 4 2 4 2 9597 1625 9 1929 1 719 609	4
16 24 7 0 309 756 5 0 5525 1546 10 627 270 8 7 2 235 756 1 10 55 1963 36 34 58 8725 207 10 2 554 34 7702 44 8429 2921 15 61 45 2 74 166 5 168 15 132 10 43 24 36 90 36 850 5 1 7935 14 68 73 2 799 5 1243 351 8864 294 47 543 4 49 2245 0 24 680 7 752 286 13 1268 1026 5 226 8788 1 2 25 1343 1437 884 0 3338 178 2522 7 89 1791 35 15 61 3166 0 2202 17 19 0 6240 13 1525 4211 18 55 995 1 17 430 2251 25 369 1767 537 22 4 160 10 421 4 49 42 10 236 79 77 81 2990 4 49 3 35 3 22 4 160 10 421 250 39 21 49 66 492 2 656 2 202 1028 16 24 6818 55 89 51 36 713 4728 244 843 228 3449 1 21 3449 208 637 62 1232 6381 7 279 11 15 61 49 42 1 3547 4 154 2 25 53 212 23 2 166 764 14 208 1316 9 0 346 10 0 178 36 2 9 38 59 1031 1 2245 1 740 195 68 40 344 4 2 7661 5 78 1178 3453 5 0 267 697 35 6381 349 5 0 88 2333 7 11 36 583 0 118 47 2 130 70 0 970 24 11 4260 315 92 376 39 4 2067 0 2033 5198 27 17 61 4569 48 9 0 436 205 604 3 49 42 155 3839 4569 39 4 100 617 18 136 651 119 195 1259 4 146 398 2 2509 1263 41 55 2033 2946 8195 18 156 701 44 389 4190 110 158 2082 15 68 45 4 146 320 10 0 3450 1471 21 220 46 88 0 6355 1 3755 7 696 47 46 5773 1 0 1216 10 46 701 73 3990 18 84 1 0 843 4840 73 651 48 222 507 485 17 23 75 2033 4 2665 10 11 5264 44 3357 41 11 9536 36 40 6381 7 2 25 24 4 49 35 15 132 4 49 10 270 1670 59 7684 223 42 2233 120 688 175 0 1477 69 8 3 89 94 85	3
811 3158 936 7 1422 167 3 292 4 224 70 32 1 0 8413 3016 7 353 78 83 11 3 154 417 4 49 32 138 79 5 0 7113 317 1692 16 24 7 58 1741 3669 18 0 1196 1 51 3 150 154 2 317 313 70 0 98 3 154 417 317 10 0 3271 634 6394 11 12 536 319 30 51 3 134 41 1838 4 128 46 758 1496 3170 23 169 3 50 104 39 4615 18 246 2574 9 0 710 5 12 669 0 4157 5053 18 0 190 23 353 31 3 66 86 34 4157 5053 11 3074 13 46 248 332 9 43 5 0 88 4238 10 0 395 1 35 195 49 9 0 2169 367 1493 1053 35 17 19 8 8 332 37 161 39 885 54 8 16 24 7 33 35 15 19 2 2743 497 668 4 134 58 189 44 129 18 0 611 0 74 609 178 7 33 4 4696 155 51 15 61 1468 41 2 118 325 38 0 100 10 421 66 45 37 9446 29 7 353 3 39 34 2 74 65 5453 18 12 611 83 3902 325 0 39 4 45 11 169 1496 2609 36 217 8 14 117 3 39 213 1 208 50 21 123 3 132 4 496 12 611 122 35 15 10 0 107 9 8413 532 48 11 118 15 61 307 2912 293 0 5702 5 1387 0 317 313 1426 10 2 222 421 2511 1331 1 2924 9 2 174 13 2252 318 27 15 66 19 4 151 0 6870 1426 48	4
1880 16 24 73 247 215 105 122 15 61 81 413 35 2 358 29 24 7 25 862 18 0 487 1 0 422 80 468 60 186 2665 151 26 2156 7128 1 15 69 111 134 42 141	1
31 2 904 1 9884 1564 4244 3 39 72 5683 17 19 2 76 2869 5 1516 144 1502 729 12 6663 9 1190 5 60 1929 3229 235 245 5 800 3194 25 9 12 6787 1139 973 425 76 204 245 13 449 5 216 3 96 4 492 38 12 4299 42 75 31 17 482 4 30 2 180 397 664 396 77 38 54 2180 911 18 2861 1 2239 36 21 2 568 81 3916 13 193 568 4 2 471 1015 207 16 1096 5683 7 1 81 9139 5 3325 1926 100 120 3479 34 12 194 7 0 1323 120 2777 36 58 229 53 4 4023 74 2316 123 4 3357 206 374 4163 2460 1 2732 380 1 842 0 74 7408 9668 38 110 0 207 77 38 9 784 59 1052 14 2 15 140 19 4 15 101 426 58 1058 18 0 1052 1 1642 2 4155 34 16 24 92 224 7 21 2907 21 0 53 4 85 27	4
3 1117 2091 1580 8585 2563 1 6671 3526 42 1 1830 11 36 38 54 0 201 1 683 34 15 19 446 18 4 2 635 9 11 6341 608 44 11 3416 608 36 89 1274 0 785 5 23 3544 18 0 549 21 4514 0 22 58 646 288 201 8 6 33 1 3 464 1 3920 48 0 3416 437 31 0 227 47 12 201 6 5337 48 0 24 7 237 676 38 0 118 237 676 229 7023 2 138 5481 12 106	4
